Date,Content,Video title,Video publish time,Views
2018-06-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-06-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-07-31,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-08-31,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-09-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-10-31,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",0
2018-11-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",19
2018-11-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",6
2018-11-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",4
2018-11-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",6
2018-12-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",10
2018-12-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",12
2018-12-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",5
2018-12-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",14
2018-12-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",11
2018-12-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",26
2018-12-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",8
2018-12-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",18
2018-12-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",17
2018-12-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",18
2018-12-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",23
2018-12-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",18
2018-12-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",21
2018-12-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",39
2018-12-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",39
2018-12-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",42
2018-12-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",38
2018-12-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",44
2018-12-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",36
2018-12-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",57
2018-12-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",54
2018-12-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",58
2018-12-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",40
2018-12-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",59
2018-12-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",65
2018-12-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",63
2018-12-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",74
2018-12-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",41
2018-12-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",62
2018-12-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",52
2018-12-31,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",42
2019-01-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",48
2019-01-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",68
2019-01-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",65
2019-01-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",60
2019-01-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",62
2019-01-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",59
2019-01-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",49
2019-01-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",56
2019-01-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",59
2019-01-10,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",68
2019-01-11,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",109
2019-01-12,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",98
2019-01-13,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",93
2019-01-14,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",63
2019-01-15,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",83
2019-01-16,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",94
2019-01-17,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",85
2019-01-18,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",91
2019-01-19,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",101
2019-01-20,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",83
2019-01-21,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",78
2019-01-22,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",95
2019-01-23,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",77
2019-01-24,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",81
2019-01-25,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",73
2019-01-26,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",71
2019-01-27,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",96
2019-01-28,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",70
2019-01-29,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",75
2019-01-30,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",74
2019-01-31,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",73
2019-02-01,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",92
2019-02-02,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",107
2019-02-03,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",110
2019-02-04,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",80
2019-02-05,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",91
2019-02-06,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",84
2019-02-07,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",98
2019-02-08,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",71
2019-02-09,Rhy82gY2caE,Using an iPad as a Second Laptop Monitor Via Duet Display,"Nov 27, 2018",115
